FID,PageName,PageNumber,t0,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
1201,Q50,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Q51,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Q52,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,Q53,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Q54,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Q55,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Q56,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Q57,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Q58,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Q59,1211,0,0,0,0,0,0,0,0,0,0,0,-0.257045805,-0.313148469,-0.179905698,-0.117455885,-0.121212997,-0.162638381,-0.112333015,0.001288696,-0.065893099,-0.171795115,-0.272598475,-0.025227997,-0.002838592,-0.121753439,-0.171024606,-0.116174877,-0.009008037,0.031284474,0.003189468,-0.040281903,0.028020717,-0.072011165,-0.216435,0.051870361,0.11598514,0.188081197,0.20398321,0.203020275,0.185293667,0.260036256,0.321383106,0.334932603,0.315744761,0.283879409,0.248699114,0.237940636,0.258083041,0.278225448,0.273045061,0.207333907,0.067692846,-0.060161382,0.011590809,0.054233864,0.073215976,0.102405004,0.148973383,0.195541754,0.300429143,0.412537426,0.52119267,0.49893713,0.381077379,0.263217628,0.202560455,0.234425806,0.252479004,0.238390386,0.146926641,0.08183147,0.052670024,0.065660037,0.071799852,0.068036128,0.063426558,0.056589518,0.042383019,0.076499533,0.135572433,-0.007813282,-0.064229488,-0.019754052,0.098869344,0.18154043,0.111933429,-0.003186688,-0.141783681,-0.186635386,-0.117454823,0.09081525,0.121156685,0.08543691,-0.012026798,-0.124620037,-0.134608492,0.079555385,0.198734842,0.151208352,0.067877991,0,-0.062295467,-0.107682722,-0.140593186,-0.197000768,-0.298267879,-0.316791318,-0.300973572,-0.295963421,-0.276938394,-0.284305356,-0.360780254,-0.397395954,-0.450345144,-0.603882104,-0.685434222,-0.750321329,-0.778010368,-0.788642853,-0.748308301,-0.72210604,-0.756241143,-0.924099594,-1.062520146,-1.058644176,-1.054768205,-1.034892231,-0.980595797,-1.026838571,-0.896628648,-0.806425899,-0.905913889,-0.945570707,-0.879269272,-0.708566636,-0.557076916,-0.770806402,-0.68585211,-0.70269841,-0.663099527,-1,-0.898459911,-0.877290577,-0.835314244,-1.104795963,-1.088792145,-1.278348386,-1.453575432,-1.59479177,-0.65223217,-0.667017937,-0.718208373,-0.607696474,-0.486863136,-0.410613149,-0.6082322,-0.641113162,-0.663065553,-0.776160777,-1,-0.678470314,-0.813279808,-0.708517909,-0.367555916,-0.403270215,0,-0.452317834,-0.46422258,-0.476127356,-0.488032103,-0.499936879,-0.513865471,-0.531722605,-0.54957974,-0.561008275,-0.566960692,-0.572913051,-0.574460685,-0.574460685,-0.574460685,-0.574460685,-0.574460685,-0.574043989,-0.57106781,-0.568091631,-0.565115452,-0.562139273,-0.559163034,-0.557794034,-0.557794034,-0.557794034,-0.553389251,-0.547436893,-0.541484475,-0.535532117,-0.529579759,-1,-0.510889232,-0.498984486,-0.485055923,-0.467198789,-0.449341625,-0.463627338,-0.505294025,-0.546960711,-0.550452769,-0.540532112,-0.530611455,-0.520690858,-0.510770202,-0.500849545,-0.490928948,-0.481008291,-0.452198774,-0.386722595,-0.321246386,0,-0.382794023,-0.323270202,0,-0.287079722
1211,Q60,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,Q61,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118719704,0.274160117,0.21681869,-0.196974412,-0.406668901,-0.562109292,0.454904556,-0.396370977,-0.232850567,-0.065120965,-0.453258723,0.691639245,-0.252620965,-0.56142199,0.628629029,-0.263462812,0.377667487,0.372379035,0.37305212,0.400744408,0.106451616,0.622686386,0.130883127,0.152194604,0.693178236,0.529243767,-0.142887354,-0.339608669,-0.137204304,-0.248315409,-0.101112343,-0.206284761,-0.249388203,-0.249388203,-0.1126066,0.002335929,0.190266967,0.124175012,0.181646273,0.202335924,0.167853177,0.133370414,-0.097546183,-0.042491656,0.474749714,0.717853189,0.371301442,0.369577318,0.567853153,1.079060078,0.660956621,0.098887652,-0.120939933,0.583370388,0.183370411,0.112680756,0,-0.022106262,-0.041013826,-0.223870963,0.461843312,0.218986169,0.116129033,0.653271914,-0.180929795,0.513271868,0.816129029,0.701314211,0.322011381,0.379050374,0.659310877,0.205017924,0.34340176,0.58431083,0.696129024,0.066129029,0.382038116,0.188856304,0.365017921,-0.395234615,0.072947212,0.256129026,0.382038116,-0.15659824,0.200219944,-0.199426517,-0.417705566,-0.311143696,0.118590571,0.149359807,0.180129036,0.210898265,0.377294093,0.031513646,-0.674162209,-0.794846594,-1,0.082795702,-0.334718436,-0.780519009,-1.339178205,-0.203870967,-1.162204266,-0.90720433,-0.97078687,-1.064244747,-1.157702684,-0.95161289,-0.586559117,-0.210215047,-0.383870959,-1.091397882,-1.19892478,-1.396774173,-1.573118329,-1,-1.740627766,-1.741935492,-1.258064508,-1.015053749,-0.678494632,-1,-1.154838681,-2.122580528,-2.506947994,-2.571050406,-2.532588959,-2.250104666,-1.276078701,-1.100537658,-1.347805381,-1.980537653,-2.147078514,-1.59987092,-1.747028828,-1.731239438,-1.544932961,-1.711502552,-1.719870925,-2.031239271,-1.676853418,-1.725204349,-1.802291989,-1.86808145,-2.229888678,-1.952291965,-2.273344755,-2.268826723,-2.283870935,-1.853607774,-2.341204405,-2.311941147,-2,-2.020091534,-1.783870935,-2.043870926,-2.96958518,-2.633871078,-2.363870859,-1.955299497,-1.750537634,-1.943871021,-1.983870983,-1.928315401,-2.017204285,-2.356093168,-2.744982004,-2.483870983,-2.361648798,-2.350537539,-2.350537539,-1.90609324,-2,-2.483870983,-2.572759867,0,0
1213,Q62,1214,0,-1.073069096,-1,-1.08892417,0.117675267,-1.187868953,-0.446396261,-0.243950948,-0.054906372,-0.354628414,-0.697897017,-0.568358183,-0.427881956,-0.465901077,-1.614643574,-0.971775949,-1.419374466,-1.294337273,-1.626767993,-1.040910602,-0.600564122,-1.13719523,-0.969553471,-1.034779549,-0.298976243,-1.709730983,-0.791434705,-0.997354209,-1.523720741,0.173677459,0.039829973,-0.05762573,-0.198217481,-0.196536168,-0.128751814,-0.97963804,-0.508423924,-0.553630888,-0.541455984,-0.291336954,-0.577422023,-0.916354656,-0.580201924,0.347789943,-0.932452023,-0.833981514,-0.886449277,-0.242126435,-0.118899122,-0.371786296,0.287988275,0.396493167,0.548094332,-0.268667698,-1.115597844,-0.498331696,-1.066987872,0.365799695,-0.131519109,-0.37950331,-0.190547705,0.406218648,-0.04630167,-0.342391253,-0.580834866,-0.377610892,-0.201091751,-0.041189689,-0.277759284,-0.463139683,-0.0961316,0.549212754,-0.763642907,-0.126463816,-0.057620969,-0.181835562,-0.32352677,-0.040662739,0.02217648,-0.576423466,-0.056758743,-1.23047471,-0.383076012,-0.435705572,0.023446377,0.162520394,-0.207952797,-0.218405753,-0.502723992,-0.388403863,-0.330459356,0.083387092,-0.726071954,-0.159843177,-0.232509807,0.236570999,0.037162621,0.04955487,0.131808117,-0.233522847,0,0.365101933,0.463917732,0.075496681,0.456023008,0.015299312,0.20782426,-0.213977009,0.070496678,-0.076298192,-0.487195641,-0.542708457,-0.279887944,-0.217503324,0.636906922,0.027015667,-0.255009651,-0.39169848,-0.366572857,-0.341447234,-0.316321611,-0.291195989,-0.266070366,-0.197679013,-0.033875,-0.195749998,-0.04706173,-0.252000004,-0.40755555,-0.541024387,-0.543463409,-0.260024697,-0.242243901,-0.485536575,-0.597783148,-0.551999986,-0.526390254,-0.308451623,-0.124690764,-0.024289157,0,-0.527609766,-0.897238076,-1.01390481,-0.923428595,-1.04009521,-1.075809479,-1.087714314,-1.351999998,-1.251999974,-0.906761885,-1.067294121,-0.69728303,-1.147238135,-1.266285658,-0.999619067,-1.359647036,-1.374093056,-1.536883712,-2,-1.427000046,-1.215953469,-1.158976793,-1.712465167,-1.646615386,-2,-1.4508636,-1.750837207,-1.377581358,-1.767116308,-1.495103478,-1.908976793,-1.913627863,-1.99723804,-1.499727249,-1.929272771,-1.990636349,-2.133395433,-2.076999903,-1.911090851,-1.506651163,-2.072454453,-2.00881815,-2.040636301,-2.033818245,-2.317909002,-1.92018187,-1.874727249,-1.441887617,-1.786090851,-1.813797712,-1.827000022,-2.226999998,-1.615043521,-1.802000046,-1.853685379,-2,-2.122786522,-2.160988808,-2.025595427,-1.776444435,-1.65199995,-1.577555537,-1.966606736,-1.869977474,-1.639222264,-1.500876427,-1.745820284,-2.034089565,-1.867730379,-1.66866672,-1.910988808,-1.967000008,-1.817000031,-1.763235927,-1.823111057,-2,-1.659894705,-1.86232388,0,0
1214,Q63,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,Q64,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,Q65,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,Q66,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,Q67,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Q68,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,Q69,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,Q70,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,Q71,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
